 Position , Forename , Surname , Height , Weight , Standing , Skill , Potential , Team , Games , Tackles , INTs , Sacks , FF , FR , Blocks , TDs ," Safeties
"
CB,Thomas,Gray,5 - 11,162,Sr,2.5,2.5,Air Force,1,2,1,0.0,0,0,0,0,"0
"
OLB,Steve,Musgrave,6 - 0,240,(Sr),3.5,3.5,Auburn,1,7,0,0.0,0,0,0,0,"0
"
OLB,Lesley,Morales,5 - 11,233,Sr,3.5,3.5,Indiana,5,37,0,0.0,0,0,0,0,"0
"
OLB,Edward,Gagnon,6 - 2,220,Jr,3.0,3.0,Northwestern,1,7,0,0.0,0,0,0,0,"0
"
OLB,John,Dailey,6 - 1,231,So,3.0,3.5,Illinois,3,17,0,0.0,0,0,0,0,"0
"
ILB,Jack,Buckner,6 - 2,224,Sr,3.5,4.0,Georgia,8,72,0,2.0,1,1,0,0,"0
"
CB,Michael,Bland,6 - 0,172,(Jr),4.0,4.0,Vanderbilt,4,21,1,0.0,0,0,0,0,"0
"
OLB,Tyrone,Cousins,6 - 2,226,Fr,1.5,2.0,Navy,1,5,0,0.0,0,0,0,0,"0
"
DT,Lance,Baker,4 - Jun,328,Sr,4.0,4.5,Colorado,2,1,0,2.0,0,0,0,0,"0
"
OLB,Michael,Lavelli,2 - Jun,227,(Jr),2.5,3.0,Colorado,7,50,0,1.0,2,0,0,0,"0
"
ILB,Johnny,Grossman,6 - 4,243,(Sr),4.0,4.0,USC,11,120,0,4.0,0,0,0,0,"0
"
SS,Allan,Gonzalez,5 - 11,196,(Sr),3.5,3.5,Illinois,5,23,0,0.0,0,0,0,0,"0
"
ILB,Freddy,Suarez,6 - 2,226,(Fr),3.5,4.5,Maryland,10,79,0,1.0,0,0,0,0,"0
"
DE,Rob,Coates,5 - Jun,261,(Jr),3.0,3.0,Colorado,3,2,0,4.0,0,0,0,0,"0
"
FS,Kawika,Mandley,6 - 1,187,Sr,3.0,4.0,Georgia,3,18,0,0.0,0,0,0,0,"0
"
OLB,Donald,Mosley,5 - 11,229,(So),1.5,2.5,Iowa State,6,40,0,0.0,0,0,0,0,"0
"
CB,Robert,Wallace,5 - 9,192,(Jr),3.5,3.5,Indiana,5,22,1,0.0,0,0,0,0,"0
"
CB,Jeffery,Bledsoe,6 - 2,172,(Jr),3.5,3.5,SDSU,5,21,2,0.0,0,0,0,0,"0
"
SS,Jack,Waters,5 - 11,169,Sr,2.0,2.5,UCF,1,8,0,0.0,0,0,0,0,"0
"
SS,Robert,Medina,5 - 11,210,Sr,4.5,4.5,Kansas,5,30,2,0.0,0,0,0,1,"0
"
DT,Anthony,Beltran,6 - 5,299,Fr,1.5,5.0,Penn State,1,5,0,1.0,0,0,0,0,"0
"
CB,Mike,Gradishar,5 - 10,166,So,3.5,5.0,Alabama,7,23,7,0.0,0,0,0,3,"0
"
CB,Wayne,Hape,5 - 10,184,(Sr),5.0,5.0,USC,8,38,3,1.0,0,0,0,0,"0
"
OLB,Jeff,Williams,6 - 2,237,(Sr),5.0,5.0,Wisconsin,10,76,0,5.0,0,1,0,0,"0
"
ILB,Andy,Michel,6 - 2,234,Sr,4.0,4.0,Louisville,5,36,0,3.0,1,1,0,0,"0
"
SS,Gregory,Gilmore,6 - 3,201,(Sr),4.0,4.0,Oregon State,2,13,0,0.0,0,0,0,0,"0
"
SS,Dane,Wilson,6 - 1,178,Sr,5.0,5.0,LSU,3,13,2,0.0,0,0,0,0,"0
"
OLB,William,Paulson,5 - 11,221,Jr,3.0,4.0,Baylor,1,7,0,0.0,0,0,0,0,"0
"
DT,Claude,Salas,6 - 1,281,Jr,2.5,3.5,Kansas State,1,2,0,2.0,0,0,0,0,"0
"
DE,Boomer,Roberts,6 - 1,289,Sr,4.0,4.0,Texas,5,17,0,9.0,0,0,0,0,"0
"
ILB,Robb,Pederson,6 - 0,222,Jr,2.0,3.0,Louisville,1,9,0,0.0,0,0,0,0,"0
"
DE,Mike,Hill,6 - 7,289,Sr,4.0,5.0,California,6,14,0,10.0,0,0,0,0,"0
"
OLB,Cedric,Unck,6 - 0,232,Sr,3.5,3.5,Houston,6,35,0,2.0,0,0,0,0,"0
"
OLB,Alton,Drazenovich,6 - 1,217,(Fr),3.5,4.5,LSU,6,55,0,1.0,0,0,0,0,"0
"
CB,Derrick,Price,6 - 2,168,So,1.5,2.0,Syracuse,1,1,1,0.0,0,0,0,1,"0
"
DE,Michael,Morris,6 - 6,285,Jr,3.5,4.5,California,1,2,0,2.0,0,0,0,0,"0
"
SS,Warren,McNabb,6 - 2,198,Jr,4.5,4.5,Georgia Tech,2,5,1,0.0,0,0,0,0,"0
"
ILB,Brian,Ryan,6 - 0,239,Jr,3.0,3.0,SMU,10,82,1,1.0,0,0,0,0,"0
"
OLB,Willie,Greene,6 - 0,214,Jr,3.5,3.5,Texas Tech,5,36,0,0.0,0,0,0,0,"0
"
ILB,Russell,House,6 - 2,224,Sr,2.0,3.0,Notre Dame,8,71,0,0.0,0,0,0,0,"0
"
ILB,Paul,Ingram,6 - 1,245,So,3.5,4.0,Cincinnati,7,54,0,1.0,0,0,0,0,"0
"
CB,Cameron,Newhouse,5 - 11,177,Sr,4.0,4.0,Oklahoma State,6,27,4,0.0,1,0,0,1,"0
"
CB,Dan,Thomas,6 - 1,180,(Sr),3.5,3.5,Ole Miss,3,12,3,0.0,0,0,0,0,"0
"
FS,Oronde,Jackson,5 - 10,173,Fr,2.0,5.0,Air Force,2,4,2,0.0,0,0,0,0,"0
"
SS,Glynn,Massey,5 - 11,160,Jr,3.5,4.0,Wisconsin,3,7,2,0.0,0,0,0,0,"0
"
OLB,Spergon,Bentley,6 - 1,227,Sr,3.0,3.0,Oklahoma,10,72,2,3.0,0,0,0,0,"0
"
DE,Will,Culbreath,6 - 5,280,(Sr),3.5,3.5,Missouri,1,2,0,2.0,0,0,0,0,"0
"
OLB,Keyuo,Clark,6 - 1,242,(Sr),4.0,4.0,Florida State,1,8,0,0.0,0,0,0,0,"0
"
DE,Lee,Johnson,6 - 7,261,(So),3.0,3.5,Kansas State,1,5,0,1.0,0,0,0,0,"0
"
OLB,Lynn,Nwokorie,6 - 2,234,(So),3.0,4.0,Michigan,6,45,0,0.0,0,0,0,0,"0
"
CB,Drew,Jaynes,6 - 0,168,Sr,4.5,5.0,Virginia,12,73,2,1.0,0,0,0,1,"0
"
CB,Sean,Hawthorne,5 - 8,182,(Jr),4.0,4.0,Ole Miss,6,28,4,0.0,0,0,0,2,"0
"
CB,Antonio,Hotchkiss,5 - 9,187,So,3.5,4.5,Ohio State,3,13,2,0.0,0,0,0,1,"0
"
ILB,Blair,Williams,2 - Jun,247,(Sr),4.5,4.5,Colorado,12,114,2,5.0,0,2,0,0,"1
"
FS,Eddie,Reynolds,6 - 2,184,Jr,2.5,3.0,Vanderbilt,4,27,0,0.0,0,0,0,0,"0
"
DE,Ron,Rice,6 - 6,275,(Jr),4.5,5.0,Michigan,3,6,0,4.0,0,0,0,0,"0
"
OLB,Ray Lee,Coia,6 - 2,232,Sr,3.5,3.5,TCU,8,52,3,5.0,0,0,0,0,"0
"
CB,Adam,Page,6 - 0,197,Fr,2.5,3.0,Navy,10,48,3,0.0,0,0,0,2,"0
"
DE,Hector,Ali,6 - 6,252,Fr,1.0,3.0,Georgia State,1,0,0,1.0,0,0,0,0,"0
"
SS,Lou,Proehl,6 - 0,171,(Sr),4.0,4.0,Texas,1,5,0,0.0,0,0,0,0,"0
"
CB,Sammy,Pace,5 - 8,171,So,2.5,3.5,NC State,5,28,2,0.0,0,0,0,0,"0
"
CB,Brooks,Munson,6 - 0,146,So,2.0,2.0,Rice,1,2,1,0.0,0,0,0,0,"0
"
CB,Scott,Dewveal,5 - 8,157,So,1.5,2.5,NC State,1,6,0,0.0,0,0,0,0,"0
"
DE,Cory,Fonoti,6 - 7,279,Sr,4.0,4.0,Minnesota,4,15,0,5.0,0,0,0,0,"0
"
OLB,Kevin,Womack,6 - 0,216,(So),3.0,3.5,Ohio State,12,103,0,4.0,0,0,0,0,"0
"
OLB,Terry,Hill,6 - 0,221,Jr,4.5,5.0,Notre Dame,8,66,0,1.0,0,0,0,0,"0
"
ILB,Dewey,Tomlinson,5 - 11,220,So,3.5,4.5,Oklahoma State,11,95,0,6.0,0,1,0,0,"0
"
CB,Curtis,Ninowski,6 - 0,179,(Jr),3.5,3.5,West Virginia,8,44,4,0.0,0,0,0,1,"0
"
SS,Booker,Still,5 - 11,164,Sr,3.0,3.0,Oklahoma State,1,4,0,0.0,0,0,0,0,"0
"
DT,Jonathon,Cuevas,6 - 6,257,So,2.0,2.5,Illinois,3,10,0,2.0,1,0,0,0,"0
"
SS,Joe,Galloway,6 - 0,185,Jr,3.5,4.0,Michigan State,1,1,1,0.0,0,0,0,0,"0
"
SS,Curtis,Pinnock,6 - 4,200,Sr,4.0,4.5,Vanderbilt,2,9,1,0.0,0,0,0,0,"0
"
ILB,John,Allison,6 - 0,231,Sr,3.0,3.0,Duke,9,75,0,2.0,0,0,0,0,"0
"
DE,Dennis,Poteat,6 - 5,267,Sr,3.0,3.5,NC State,2,2,0,2.0,1,0,0,0,"0
"
FS,Glen,Brady,6 - 0,188,Jr,2.0,3.0,Kentucky,1,4,0,0.0,0,0,0,0,"0
"
ILB,Fred,Henson,6 - 0,229,Sr,3.5,3.5,South Carolina,12,107,0,0.0,0,0,0,0,"0
"
ILB,Jack,Muhammad,6 - 2,248,Sr,4.0,4.5,Clemson,7,63,0,0.0,0,0,0,0,"0
"
DE,Eric,Hill,6 - 0,263,Sr,3.5,3.5,Maryland,1,1,0,1.0,0,0,0,0,"0
"
DT,Je'Rod,Wimbush,6 - 4,277,Sr,5.0,5.0,Auburn,3,11,0,2.0,0,0,0,0,"0
"
FS,Alexander,Vaughn,5 - 11,191,Sr,2.0,2.0,Georgia State,2,4,1,0.0,0,0,0,0,"0
"
ILB,John,Sellers,6 - 2,226,Sr,2.5,2.5,Pittsburgh,1,6,0,0.0,0,0,0,0,"0
"
OLB,Anthony,Brown,6 - 1,223,(Fr),2.5,5.0,Arizona State,6,46,0,0.0,0,0,0,0,"0
"
DT,Alfred,Gray,6 - 2,278,(Jr),3.0,3.0,Kansas,1,4,0,1.0,0,0,0,0,"0
"
ILB,Cleveland,Merrill,6 - 1,236,(Sr),5.0,5.0,Ole Miss,12,120,0,12.0,2,2,0,1,"1
"
FS,Keith,Farr,6 - 0,174,(Fr),4.0,5.0,Syracuse,1,7,0,0.0,0,0,0,0,"0
"
ILB,Brad,Hood,6 - 1,219,So,3.5,4.5,Michigan State,9,75,0,1.0,0,0,0,0,"0
"
CB,Andrew,Faulkner,6 - 0,176,So,3.5,4.0,Cincinnati,4,16,2,0.0,0,0,0,0,"0
"
CB,Rolando,Olafson,6 - 1,190,Fr,2.5,4.0,Notre Dame,1,4,0,0.0,0,0,0,0,"0
"
CB,Stanford,Terrell,6 - 2,178,Sr,3.0,3.0,SMU,1,1,1,0.0,0,0,0,0,"0
"
??,Hal,Rodriguez,? - ??,???,(??),??,??,Texas,7,57,0,0.0,0,0,0,0,"0
"
DE,Brett,Bailey,6 - 3,261,So,3.5,5.0,Auburn,1,0,0,2.0,0,0,0,0,"0
"
ILB,Carlton,Hardy,6 - 2,228,Sr,3.0,3.0,UCF,4,31,0,1.0,0,0,0,0,"0
"
CB,Stephen,Logan,5 - 10,193,(So),2.0,3.0,Army,1,5,0,0.0,0,0,0,0,"0
"
OLB,Jeromy,Potter,6 - 2,232,Sr,3.5,4.0,ECU,8,59,0,1.0,1,0,0,0,"0
"
DE,Mark,Logan,6 - 3,287,(Sr),5.0,5.0,Syracuse,3,12,0,4.0,0,0,0,0,"0
"
OLB,Craig,Thomas,6 - 2,214,(Sr),2.0,2.0,Colorado State,1,5,0,0.0,0,0,0,0,"0
"
CB,Allen,Foster,6 - 1,172,So,3.5,4.5,Missouri,1,2,1,0.0,0,0,0,0,"0
"
OLB,John,Hayes,6 - 0,220,So,2.0,3.0,Navy,6,40,0,1.0,0,0,0,0,"0
"
SS,Mike,McKinnie,5 - 11,182,(So),2.5,4.0,Texas A&M,1,4,0,0.0,0,0,0,0,"0
"
??,Douglas,Rushing,? - ??,???,(??),??,??,Texas,9,78,0,1.0,0,0,0,0,"0
"
??,Billy,Stevenson,? - ??,???,(??),??,??,Texas,7,20,0,6.0,0,0,0,0,"0
"
CB,Trayvon,Bigsby,6 - 1,198,Fr,2.5,3.0,Florida,1,0,1,0.0,0,0,0,1,"0
"
OLB,Charlie,Johnson,6 - 2,230,(So),5.0,5.0,South Carolina,5,42,0,0.0,0,0,0,0,"0
"
ILB,Dale,Caudill,6 - 1,220,So,2.5,3.5,Northwestern,3,25,0,0.0,0,0,0,0,"0
"
CB,Rufus,Freeman,5 - 11,186,Jr,3.5,4.0,Pittsburgh,4,13,3,0.0,0,0,0,1,"0
"
CB,Bill,Bynum,5 - 11,193,(Sr),3.0,3.0,Iowa,1,1,1,0.0,0,0,0,0,"0
"
OLB,Jim,Jowers,Jun - 00,226,(Sr),3.0,3.0,Colorado,5,29,0,1.0,0,0,0,0,"0
"
OLB,Bruce,Sanders,5 - 11,236,(Jr),3.0,3.0,Ohio State,1,10,0,0.0,0,0,0,0,"0
"
DE,Cliff,Marconi,6 - 2,267,So,4.5,5.0,Florida State,3,12,0,5.0,0,0,0,0,"0
"
CB,John,McKee,5 - 9,162,(Sr),2.5,2.5,Arizona,1,3,1,0.0,0,0,0,1,"0
"
OLB,Mike,Washington,6 - 0,238,(Sr),3.5,3.5,Air Force,10,88,0,1.0,0,0,0,0,"0
"
FS,James,White,5 - 11,203,Sr,4.0,4.0,Louisville,2,9,0,0.0,0,0,0,0,"0
"
DE,Rick,Adams,6 - 7,262,Jr,2.5,3.0,Wake Forest,1,7,0,2.0,0,0,0,0,"0
"
OLB,Fred,Church,6 - 1,242,(Jr),3.5,3.5,Rutgers,1,4,0,0.0,0,0,0,0,"0
"
CB,Jason,Fry,6 - 2,174,So,3.0,3.5,Miami,3,6,3,0.0,0,0,0,2,"0
"
OLB,John,Cummings,6 - 2,218,(So),3.0,3.0,SDSU,6,38,1,4.0,1,0,0,0,"0
"
OLB,Walt,Braxton,6 - 1,247,Sr,3.5,3.5,South Carolina,1,8,0,0.0,0,0,0,0,"0
"
SS,Hugh,Kreitling,5 - 10,174,(Sr),3.5,3.5,Miami,2,1,2,0.0,0,0,0,1,"0
"
FS,Michael,Hunter,5 - 11,165,So,2.5,3.5,Pittsburgh,2,7,1,0.0,0,0,0,1,"0
"
CB,Marc,Grandberry,5 - 10,183,(Sr),3.5,3.5,North Carolina,8,40,3,1.0,0,0,0,1,"0
"
OLB,John,Cooper,6 - 1,238,(Jr),3.0,3.0,Army,5,33,0,0.0,0,0,0,0,"0
"
ILB,Chris,Battle,6 - 1,225,Jr,3.0,3.0,South Carolina,2,11,0,0.0,0,0,0,0,"0
"
FS,John,Le,5 - 10,195,(So),2.5,4.0,Baylor,3,13,1,0.0,0,0,0,0,"0
"
ILB,Jay,Tillman,5 - 11,223,Jr,3.0,3.5,Arkansas,10,80,0,3.0,0,0,0,0,"0
"
DE,Daniel,Chan,6 - 2,295,(Sr),4.0,4.0,Northwestern,2,2,0,3.0,0,0,0,0,"0
"
SS,Matt,Fralic,5 - 9,157,So,2.0,3.5,Clemson,1,4,0,0.0,0,0,0,0,"0
"
DT,Shawn,Bowers,6 - 1,305,Sr,4.5,4.5,Boise State,2,14,0,3.0,0,0,0,0,"0
"
OLB,Hannibal,Lewis,6 - 0,248,(Jr),3.0,3.0,Wake Forest,4,27,0,0.0,0,0,0,0,"0
"
SS,Clarence,Peete,6 - 0,168,So,4.0,5.0,South Carolina,4,17,1,0.0,0,0,0,0,"0
"
ILB,Joseph,Chavarria,5 - 11,237,Sr,2.5,2.5,Baylor,1,6,0,0.0,0,0,0,0,"0
"
CB,Larry,Johnson,5 - 10,205,(Sr),4.0,4.0,Maryland,2,5,1,0.0,0,0,0,0,"0
"
DE,Dwight,Dwight,6 - 2,273,Jr,3.5,4.0,Louisville,5,13,0,5.0,0,0,0,0,"0
"
CB,Jayshawn,Johnson,6 - 1,225,Fr,1.0,3.0,Northwestern,1,4,0,0.0,0,0,0,0,"0
"
ILB,Timmy,Flanigan,5 - 9,233,Jr,3.5,4.0,Florida State,9,82,1,2.0,0,0,0,0,"0
"
CB,Jerry,Allen,6 - 0,157,Sr,3.0,3.0,Vanderbilt,1,2,1,0.0,0,0,0,0,"0
"
ILB,Julius,Velasquez,6 - 4,230,Fr,2.5,4.0,Houston,4,33,0,2.0,0,0,0,0,"0
"
OLB,Dick,Rush,6 - 2,225,Sr,3.0,3.0,Vanderbilt,2,14,0,0.0,0,0,0,0,"0
"
DE,Michael,Schuster,6 - 3,265,Sr,4.5,4.5,Mississippi State,1,3,0,1.0,0,0,0,0,"0
"
DE,Charles,Lewis,6 - 5,266,Jr,3.5,4.5,Mississippi State,2,4,0,3.0,0,0,0,0,"0
"
OLB,Glenn,Reese,6 - 2,222,Jr,2.5,3.5,Arkansas,5,31,0,0.0,0,0,0,0,"0
"
ILB,Randy,Humphreys,6 - 1,252,(Jr),4.0,5.0,Purdue,6,37,0,0.0,0,0,0,0,"0
"
OLB,Dave,Rhodes,6 - 1,217,So,3.0,3.5,NC State,6,42,0,1.0,0,0,0,0,"0
"
CB,Bob,Egu,5 - 10,173,Jr,3.0,3.5,Virginia,2,13,0,0.0,0,0,0,0,"0
"
ILB,Elmer,Tautalatasi,6 - 0,230,Jr,1.5,3.0,California,4,33,0,0.0,0,0,0,0,"0
"
ILB,Mike,Bledsoe,6 - 1,231,Sr,4.5,4.5,Virginia Tech,1,5,0,0.0,0,0,0,0,"0
"
SS,Gary,Jefferson,6 - 0,169,So,2.5,3.5,Nebraska,1,2,1,0.0,0,0,0,0,"0
"
CB,Gregory,Anderson,6 - 2,187,(Jr),3.5,3.5,BYU,5,40,0,0.0,0,0,0,0,"0
"
DE,Maurice,Johnson,6 - 5,273,(Sr),2.5,2.5,Wake Forest,1,4,0,0.0,0,0,0,0,"0
"
DE,Andrew,Fazande,6 - 4,265,Sr,4.5,5.0,Alabama,6,12,1,10.0,1,1,0,0,"0
"
CB,Alphonso,Greisen,5 - 10,196,(So),4.0,4.5,Texas,1,1,1,0.0,0,0,0,0,"0
"
CB,Dave,Stokley,6 - 2,199,Sr,4.5,4.5,Minnesota,6,22,4,0.0,0,0,0,1,"0
"
ILB,Phillip,Moore,5 - 11,216,Fr,3.0,5.0,Houston,11,124,1,9.0,1,1,0,0,"1
"
DE,Josh,Swift,6 - 4,264,Jr,3.0,4.0,Vanderbilt,5,15,0,6.0,0,0,0,0,"0
"
CB,Curtis,Bowman,6 - 3,219,Fr,2.5,3.5,Arkansas,2,6,2,0.0,0,0,0,0,"0
"
DE,Brant,Thomas,6 - 2,270,Sr,4.5,4.5,Georgia,5,15,0,6.0,0,0,0,0,"0
"
OLB,Billy,Rackley,6 - 1,222,Sr,4.0,4.0,Texas Tech,7,61,0,0.0,0,0,0,0,"0
"
DT,Kurt,Martin,6 - 2,278,Sr,3.5,3.5,Texas A&M,1,3,0,2.0,0,0,0,0,"0
"
FS,Mike,Henderson,5 - 10,193,Jr,4.0,4.5,UCF,2,9,0,0.0,0,0,0,0,"0
"
CB,Demetrius,Still,6 - 0,162,Fr,2.0,4.5,LSU,1,0,1,0.0,0,0,0,0,"0
"
DT,Fred,Romanowski,6 - 2,279,(Sr),4.5,4.5,Michigan,2,9,0,3.0,0,0,1,0,"0
"
??,David,Horn,? - ??,???,(??),??,??,Texas,2,17,0,0.0,0,0,0,0,"0
"
SS,Walter,Valdez,5 - 11,178,So,4.0,5.0,Boise State,2,6,2,0.0,0,0,0,0,"0
"
CB,Matt,Cowan,6 - 2,172,Jr,3.5,5.0,Wisconsin,10,44,5,0.0,0,0,0,0,"0
"
OLB,Cliff,Loyd,6 - 0,220,(So),3.5,4.5,Tennessee,4,22,0,0.0,0,0,0,0,"0
"
SS,Darren,Manning,6 - 4,189,(Jr),4.5,5.0,Tennessee,3,14,1,0.0,0,0,0,1,"0
"
OLB,Vince,Smith,6 - 1,234,Sr,4.5,4.5,Penn State,9,88,0,0.0,0,0,0,0,"0
"
DT,James,Thomas,6 - 6,298,Fr,1.0,3.0,Pittsburgh,2,5,0,1.0,0,0,0,0,"0
"
DE,Brian,Glenn,6 - 6,291,(Sr),4.0,4.0,LSU,4,13,0,3.0,0,0,0,0,"0
"
OLB,Edward,Sawyer,6 - 2,221,So,1.5,1.5,SMU,2,12,0,0.0,0,0,0,0,"0
"
OLB,Rob,Walls,6 - 1,227,So,3.0,4.5,Georgia,7,59,0,1.0,0,0,0,0,"0
"
OLB,Walter,Spencer,6 - 2,235,(Jr),3.5,3.5,Maryland,4,29,0,0.0,0,0,0,0,"0
"
OLB,Louis,Peterson,6 - 4,200,Fr,2.5,5.0,Oklahoma State,9,92,1,6.0,0,1,0,1,"0
"
CB,Ben,McCullum,5 - 11,200,Jr,3.0,4.0,South Carolina,6,31,2,0.0,0,0,0,0,"0
"
SS,Adam,Newman,6 - 0,175,So,3.5,5.0,Iowa State,3,10,1,0.0,0,0,0,0,"0
"
??,Ron,Rader,? - ??,???,(??),??,??,Colorado State,8,59,1,1.0,0,1,0,0,"2
"
??,James,Rodriguez,? - ??,???,(??),??,??,Texas,1,5,0,0.0,0,0,0,0,"0
"
SS,Morris,Perry,5 - 9,190,Sr,3.0,3.0,Pittsburgh,2,5,2,0.0,0,0,0,0,"0
"
CB,Clarence,Simmons,6 - 3,203,Sr,4.5,5.0,Virginia Tech,7,40,2,0.0,0,0,0,0,"0
"
DT,Walter,Scott,6 - 1,293,Sr,4.0,4.5,Ole Miss,1,1,0,2.0,0,0,0,0,"0
"
DE,Otis,Stackhouse,6 - 6,264,So,2.5,3.0,UCF,1,0,0,3.0,0,0,0,0,"0
"
CB,George,Brady,5 - 11,181,Sr,5.0,5.0,Nebraska,3,8,3,0.0,0,0,0,1,"0
"
DT,Bob,Ballard,6 - 1,292,Sr,4.5,4.5,Penn State,2,6,0,2.0,0,0,0,0,"0
"
FS,Hector,Dukes,5 - 11,194,So,2.5,3.5,BYU,2,5,1,0.0,0,0,0,0,"0
"
DT,Harold,Long,6 - 8,304,Fr,2.0,2.5,Stanford,1,0,0,1.0,0,0,0,0,"0
"
SS,Paul,Reid,6 - 0,196,(Sr),3.5,3.5,Arkansas,1,3,1,0.0,0,0,0,1,"0
"
DE,Harry,Bowen,6 - 7,278,Sr,3.5,3.5,Arizona,4,6,0,5.0,0,0,0,0,"0
"
FS,Mike,Jimenez,6 - 0,199,So,2.0,4.5,NC State,2,9,0,0.0,0,0,0,0,"0
"
SS,Jordan,Quinn,5 - 10,177,Jr,2.0,2.5,Indiana,3,9,3,0.0,0,0,0,0,"0
"
DE,Toby,Hanna,6 - 8,257,Jr,3.5,3.5,Baylor,6,10,0,9.0,0,0,0,0,"0
"
OLB,David,Dyer,6 - 0,220,Sr,3.0,3.0,Arizona State,7,55,0,0.0,0,0,0,0,"0
"
DE,Lance,McCray,6 - 4,261,Sr,3.5,3.5,Stanford,1,2,0,2.0,0,0,0,0,"0
"
ILB,Joey,Myrick,6 - 0,234,Fr,2.5,3.5,Navy,7,39,1,0.0,0,0,0,0,"0
"
DE,Bobby,Robertson,6 - 6,270,Sr,3.5,4.0,Texas Tech,2,11,0,1.0,0,0,0,0,"0
"
DE,Alfred,Robinson,6 - 8,261,Sr,3.5,3.5,ECU,4,6,0,7.0,0,1,0,0,"1
"
OLB,Quentin,Giaquinto,5 - 11,225,Sr,3.0,3.0,Texas A&M,2,11,0,0.0,0,0,0,0,"0
"
OLB,Sean,Springs,6 - 0,220,(So),3.0,4.0,Stanford,5,46,0,2.0,0,0,0,0,"0
"
DT,Eric,Caldwell,6 - 4,276,Sr,3.0,3.0,Syracuse,2,9,0,0.0,0,0,0,0,"0
"
DE,Erwin,Hoak,6 - 6,270,Sr,4.0,5.0,Florida,4,13,0,6.0,0,0,0,0,"0
"
OLB,Melvin,Bedell,6 - 1,221,Jr,3.0,4.5,Texas,6,45,0,0.0,0,0,0,0,"0
"
CB,Robert,Jones,6 - 1,194,(Sr),2.5,2.5,Purdue,3,19,1,0.0,0,0,0,0,"0
"
ILB,Sean,Griffin,6 - 1,252,Sr,3.5,3.5,Texas A&M,10,67,1,4.0,0,1,0,1,"0
"
SS,Gerald,Foreman,5 - 10,167,Jr,3.0,4.0,Missouri,2,8,1,0.0,0,0,0,1,"0
"
CB,Merle,Nelson,5 - 11,179,(Jr),3.0,3.0,Cincinnati,1,5,0,0.0,0,0,0,0,"0
"
??,Michael,Barr,? - ??,???,(??),??,??,Rutgers,2,9,0,0.0,0,0,0,0,"0
"
SS,Carlos,Shaw,5 - 10,178,(So),1.5,1.5,SMU,1,6,1,0.0,0,0,0,0,"0
"
CB,Timothy,Arrington,6 - 0,145,So,2.5,2.5,Duke,4,19,1,0.0,0,0,0,0,"0
"
CB,Chris,Smith,5 - 10,167,Jr,2.5,2.5,Rice,2,7,1,0.0,0,0,0,0,"0
"
SS,Louis,Richter,6 - 1,175,Sr,4.5,4.5,Florida State,1,0,1,0.0,0,0,0,0,"0
"
DE,Jeremy,Jones,6 - 3,260,So,2.0,2.5,ECU,1,0,0,1.0,0,0,0,0,"0
"
CB,Ricky,Rose,6 - 2,198,Jr,3.5,4.0,Kansas,9,46,6,0.0,0,0,0,2,"0
"
FS,Robert,Wozniak,6 - 2,200,Jr,3.0,4.5,Arkansas,1,4,0,0.0,0,0,0,0,"0
"
DE,David,Drake,6 - 2,271,So,2.5,4.5,Wisconsin,2,5,0,3.0,0,0,0,0,"0
"
SS,Tavian,Oliphant,6 - 2,202,Jr,4.0,5.0,Alabama,2,11,1,0.0,0,0,0,0,"0
"
ILB,Warren,Tasker,6 - 2,224,Jr,3.5,4.0,Syracuse,1,5,0,0.0,0,0,0,0,"0
"
DE,Mike,Taylor,6 - 4,295,(Sr),4.5,4.5,Virginia,4,7,0,4.0,0,0,0,0,"0
"
DE,Bill,Young,6 - 4,291,Jr,3.5,5.0,Virginia Tech,2,11,0,2.0,0,0,0,0,"0
"
SS,Cameron,Giles,5 - 9,168,So,2.0,3.5,Navy,1,5,0,0.0,0,0,0,0,"0
"
SS,Ethan,Smith,6 - 2,183,(Fr),2.5,3.0,Louisville,2,10,0,0.0,0,0,0,0,"0
"
ILB,Mark,Craig,6 - 1,230,Sr,4.5,5.0,Penn State,10,103,1,4.0,0,0,0,0,"0
"
DE,Scott,Adkins,6 - 2,299,Sr,4.0,4.0,North Carolina,1,1,0,2.0,0,0,0,0,"0
"
CB,Jacoby,Seaverns,6 - 2,190,Sr,5.0,5.0,Oklahoma,10,55,5,0.0,0,0,0,1,"0
"
DT,Kendall,Hill,6 - 6,312,(Sr),4.5,4.5,California,2,7,0,2.0,0,0,1,0,"0
"
DE,Karim,Brown,6 - 6,270,(Jr),4.0,4.0,Nebraska,7,14,0,11.0,0,0,0,0,"0
"
DE,Mike,Whitaker,6 - 0,257,(So),2.5,2.5,UCF,3,9,0,1.0,0,0,0,0,"0
"
DE,David,Lavoie,6 - 8,264,(Jr),3.5,3.5,Rutgers,4,14,0,4.0,0,0,0,0,"0
"
CB,Vontae,Johnson,6 - 3,207,Fr,2.5,4.0,Stanford,1,5,0,0.0,0,0,0,0,"0
"
CB,Jim,Brewer,6 - 2,195,So,3.5,5.0,Michigan,1,4,1,0.0,0,0,0,0,"0
"
OLB,James,Harper,6 - 0,220,(Jr),2.0,3.0,Hawaii,2,11,0,0.0,0,0,0,0,"0
"
ILB,Lawrence,Nesbit,6 - 2,235,Sr,3.0,3.0,Wake Forest,8,66,0,0.0,0,0,0,0,"0
"
