 Position , Forename , Surname , Height , Weight , Standing , Skill , Potential , Team , Games , Tackles , INTs , Sacks , FF , FR , Blocks , TDs ," Safeties
"
CB,Travis,Bradley,6 - 0,177,(Jr),3.5,3.5,Army,3,14,0,0.0,0,0,0,0,"0
"
DE,Alan,Slaughter,6 - 6,257,(Sr),3.5,3.5,Rice,4,18,1,3.0,0,0,0,0,"0
"
CB,Shaun,Ekern,5 - 11,186,Jr,3.5,3.5,Notre Dame,1,1,1,0.0,0,0,0,0,"0
"
DE,Robert,Crews,6 - 4,270,Jr,4.0,4.0,Boise State,4,12,0,7.0,0,0,0,0,"0
"
CB,Marques,Warner,6 - 1,193,Sr,4.5,4.5,Texas A&M,7,27,6,0.0,0,0,0,1,"0
"
FS,Floyd,Jones,5 - 9,185,Sr,3.0,3.0,Wake Forest,1,6,0,0.0,0,0,0,0,"0
"
CB,Donald,Tucker,6 - 1,179,(So),4.0,4.0,Boise State,9,35,6,0.0,0,0,0,0,"0
"
DE,James,Acosta,6 - 6,280,(Fr),2.5,4.0,Minnesota,4,12,0,2.0,0,0,0,0,"0
"
FS,Robert,Cash,6 - 1,196,(Sr),4.0,4.0,Boise State,4,12,2,0.0,0,0,0,0,"0
"
FS,John,Gregory,5 - 10,167,Jr,3.5,4.0,Cincinnati,1,4,0,0.0,0,0,0,0,"0
"
CB,John,McElroy,6 - 1,188,(Jr),2.5,3.5,Fresno State,7,26,4,0.0,0,0,0,2,"0
"
OLB,John,Taylor,6 - 3,243,Fr,3.0,3.5,Indiana,5,25,0,0.0,0,0,0,0,"0
"
DT,David,Medley,6 - 7,310,Fr,3.5,5.0,Colorado,8,29,0,5.0,0,2,0,0,"0
"
FS,Eric,Sochia,5 - 10,169,Jr,4.5,4.5,Minnesota,2,4,2,0.0,0,0,0,0,"0
"
SS,Pat,Carpenter,6 - 1,174,(Sr),4.5,4.5,Ohio State,1,3,1,0.0,0,0,0,0,"0
"
CB,Josh,Holland,5 - 10,163,(Fr),3.0,4.5,Arizona,3,14,3,0.0,0,0,0,0,"0
"
DE,Charles,Guajardo,6 - 3,249,Sr,3.5,3.5,Northwestern,2,5,0,3.0,0,0,0,0,"0
"
SS,Michael,Ayanbadejo,5 - 11,164,Sr,1.5,1.5,Arkansas,1,4,0,0.0,0,0,0,0,"0
"
OLB,Alan,Smith,6 - 2,223,(So),3.5,4.5,Virginia,3,17,0,0.0,0,0,0,0,"0
"
FS,Rick,Witkowski,5 - 9,163,Sr,3.5,3.5,Oklahoma State,1,2,1,0.0,0,0,0,0,"0
"
OLB,Kory,Sapp,6 - 0,210,(So),3.0,3.0,TCU,1,5,0,0.0,0,0,0,0,"0
"
ILB,Michael,Brubaker,6 - 1,218,Jr,3.0,3.0,NC State,1,8,0,0.0,0,0,0,0,"0
"
SS,Jesse,Taylor,6 - 0,171,Sr,3.5,3.5,Mississippi State,1,5,0,0.0,0,0,0,0,"0
"
DE,Richard,Gonzalez,6 - 7,253,(Fr),2.5,4.5,Colorado,1,5,0,1.0,0,0,0,0,"0
"
SS,Danny,Rogers,5 - 10,173,Fr,1.0,2.0,New Mexico,1,4,0,0.0,0,0,0,0,"0
"
CB,Malcolm,Williams,6 - 2,174,Jr,3.0,3.0,Minnesota,2,4,2,0.0,0,0,0,0,"0
"
DT,Edward,Roberts,6 - 7,319,Fr,2.5,3.5,UCF,2,5,0,1.0,0,0,0,0,"0
"
ILB,Chris,Jackson,6 - 0,229,(Jr),3.5,3.5,Virginia,7,53,0,0.0,0,0,0,0,"0
"
OLB,Joseph,Wise,6 - 2,216,(Fr),3.0,4.0,Missouri,1,4,0,0.0,0,0,0,0,"0
"
DT,Morris,Alexander,6 - 4,290,(Sr),4.5,4.5,Nebraska,5,19,0,4.0,0,0,0,0,"0
"
ILB,Correll,Carroll,6 - 0,223,(So),3.5,4.0,Syracuse,1,9,0,0.0,0,0,0,0,"0
"
DT,Travis,Williams,6 - 5,270,Sr,4.0,4.0,California,1,5,0,2.0,0,0,0,0,"0
"
DT,Bam,Gannon,6 - 6,300,(Sr),4.0,4.0,Virginia,1,6,0,1.0,0,0,0,0,"0
"
CB,Charles,Gomez,6 - 0,166,Jr,3.0,3.5,Kansas State,1,3,1,0.0,0,0,0,0,"0
"
DE,Joe,Lewis,6 - 1,295,Sr,4.5,4.5,Georgia,3,11,0,5.0,0,1,0,0,"0
"
SS,Brennan,Caver,5 - 11,169,Jr,2.0,2.0,Hawaii,3,16,1,0.0,0,0,0,0,"0
"
ILB,Daniel,Felder,5 - 9,225,Jr,3.0,3.0,Indiana,9,55,0,0.0,0,0,0,0,"0
"
OLB,Lloyd,Gallagher,6 - 1,238,(Sr),4.5,4.5,Kentucky,6,40,1,0.0,0,0,0,0,"0
"
DT,Nathan,Knowlton,6 - 6,277,Jr,5.0,5.0,Boise State,4,14,0,7.0,0,0,0,0,"0
"
ILB,Johnny,Boston,6 - 1,232,Jr,3.5,4.0,Minnesota,4,33,0,1.0,0,0,0,0,"0
"
CB,Jon,Miller,6 - 1,181,Jr,1.5,2.5,Connecticut,5,18,1,0.0,0,0,0,0,"0
"
DE,Kordell,Maryland,6 - 0,271,Sr,3.5,3.5,UCLA,3,9,0,6.0,0,0,0,0,"0
"
CB,Peter,Maese,6 - 1,153,Sr,3.5,3.5,LSU,1,2,1,0.0,0,0,0,0,"0
"
OLB,Edward,Gagnon,6 - 2,220,Sr,3.0,3.0,Northwestern,1,5,0,0.0,0,0,0,0,"0
"
OLB,Jim,Smith,6 - 1,212,Jr,2.5,2.5,West Virginia,1,10,0,0.0,0,0,0,0,"0
"
ILB,Sylvester,Feeley,6 - 1,227,Sr,4.5,4.5,LSU,2,14,0,1.0,0,0,0,0,"0
"
CB,Michael,Barber,6 - 0,183,Jr,4.0,5.0,Florida State,7,22,6,0.0,0,0,0,2,"0
"
FS,Sean,Dingle,5 - 11,180,(Jr),2.5,3.5,North Carolina,4,12,2,0.0,0,0,0,0,"0
"
CB,Michael,Bland,6 - 0,172,(Sr),4.0,4.0,Vanderbilt,5,23,3,0.0,0,0,0,2,"0
"
ILB,Kelvin,Grossman,6 - 0,231,(Sr),5.0,5.0,Nebraska,8,62,0,2.0,1,0,0,0,"1
"
CB,Shaun,Cunningham,6 - 2,175,(Fr),2.0,3.0,Texas Tech,2,3,2,0.0,0,0,0,0,"0
"
FS,Onome,Smith,6 - 1,191,(So),3.0,4.5,California,1,4,1,0.0,0,0,0,0,"0
"
CB,Jayshawn,Johnson,6 - 1,225,(Fr),2.5,3.0,Northwestern,6,19,5,0.0,0,0,0,0,"0
"
OLB,Frederick,Roberts,5 - 9,231,Sr,1.5,1.5,Fresno State,6,34,0,0.0,0,0,0,0,"0
"
DE,Rob,Coates,5 - Jun,261,(Sr),3.0,3.0,Colorado,4,13,0,4.0,1,1,0,0,"0
"
SS,Matt,Demaree,6 - 2,179,(Sr),4.0,4.0,UCLA,1,1,1,0.0,0,0,0,0,"0
"
DE,Ulysses,Smith,6 - 8,290,Sr,5.0,5.0,Penn State,5,13,0,10.0,1,1,0,1,"1
"
FS,Tom,Waller,5 - 9,172,Jr,3.0,3.0,Oregon,1,5,0,0.0,0,0,0,0,"0
"
DE,Kevin,Olford,6 - 5,275,(Jr),4.5,4.5,Stanford,7,26,1,5.0,0,0,0,0,"0
"
FS,Quinn,Cooper,6 - 2,185,Jr,3.0,4.0,TCU,1,1,1,0.0,0,0,0,0,"0
"
DT,Mark,Walsh,6 - 8,317,Fr,2.0,4.5,Arkansas,2,6,0,3.0,0,0,1,0,"1
"
SS,Eric,Mejia,6 - 0,171,(Sr),3.0,3.0,Rutgers,2,8,2,0.0,0,0,0,0,"0
"
DT,Doug,Allotey,6 - 6,271,(So),3.5,4.0,Florida,2,10,0,1.0,0,0,0,0,"1
"
DT,Anthony,Beltran,6 - 5,299,So,3.0,5.0,Penn State,3,5,0,4.0,0,0,0,0,"0
"
CB,Mike,Gradishar,5 - 10,166,Jr,5.0,5.0,Alabama,6,25,6,0.0,0,0,0,1,"0
"
CB,Dan,Weaver,5 - 9,169,(So),3.5,4.5,Purdue,7,21,6,0.0,0,0,0,4,"0
"
ILB,Warren,Tasker,6 - 2,224,Sr,4.0,4.0,Syracuse,6,36,0,0.0,0,0,0,0,"0
"
DT,Turk,Davis,6 - 3,268,Jr,3.5,4.5,Georgia,6,20,1,6.0,1,1,0,0,"1
"
OLB,William,Paulson,5 - 11,221,Sr,4.0,4.0,Baylor,10,54,0,0.0,0,0,0,0,"0
"
DT,Claude,Salas,6 - 1,281,Sr,3.5,3.5,Kansas State,1,3,0,1.0,0,0,0,0,"0
"
ILB,Robb,Pederson,6 - 0,222,Sr,2.0,3.0,Louisville,3,18,0,0.0,0,0,0,0,"0
"
DT,Roger,Delgado,6 - 7,258,Sr,3.5,4.0,Mississippi State,4,15,0,3.0,0,0,0,0,"0
"
DT,John,Morgan,6 - 8,255,Jr,3.5,4.0,Kansas,2,4,0,3.0,0,0,0,0,"0
"
DT,Tony,Fryzel,6 - 2,262,Jr,2.5,3.0,Louisville,3,4,0,2.0,0,0,0,0,"0
"
OLB,Alton,Drazenovich,6 - 1,217,(So),4.0,4.5,LSU,4,25,0,0.0,0,0,0,0,"0
"
DT,Gregg,Martin,6 - 6,274,Sr,5.0,5.0,Ohio State,8,26,0,4.0,0,0,0,0,"0
"
CB,Joseph,Rose,6 - 0,165,(Jr),3.0,3.0,Maryland,1,4,1,0.0,0,0,0,1,"0
"
CB,Donald,Lovell,5 - 8,172,(So),3.0,3.0,ECU,1,9,0,0.0,0,0,0,0,"0
"
CB,Jason,Brown,6 - 1,186,Jr,4.0,4.5,Wisconsin,2,4,2,0.0,0,0,0,0,"0
"
CB,Derrick,Price,6 - 2,168,Jr,2.0,2.0,Syracuse,2,2,2,0.0,0,0,0,0,"0
"
OLB,Tanner,Jones,6 - 0,241,Fr,2.0,3.0,Cincinnati,1,4,0,0.0,0,0,0,0,"0
"
CB,John,Marshall,6 - 1,171,Jr,3.5,3.5,Texas A&M,1,1,1,0.0,0,0,0,1,"0
"
DE,Shamar,Manning,6 - 1,276,(So),3.0,4.5,Florida State,4,11,0,8.0,0,0,0,0,"0
"
DE,Julian,Kosar,6 - 4,267,(Jr),4.0,4.0,Notre Dame,2,6,0,2.0,0,0,0,0,"0
"
DT,Andrew,Thorpe,6 - 7,291,Sr,3.5,3.5,Iowa State,4,14,1,3.0,0,0,0,0,"0
"
ILB,Ahmad,Quayle,6 - 2,221,(So),3.5,3.5,Texas Tech,7,55,2,0.0,0,0,0,0,"0
"
DE,Michael,Bruce,6 - 8,252,(Fr),3.0,4.5,Texas Tech,1,2,0,2.0,0,0,0,0,"0
"
FS,Leonard,Tice,5 - 11,178,(Sr),4.5,4.5,Nebraska,1,5,0,0.0,0,0,0,0,"0
"
ILB,Brian,Ryan,6 - 0,239,Sr,3.0,3.0,SMU,8,61,1,0.0,0,0,0,0,"0
"
OLB,John,Cummings,6 - 2,218,(Jr),3.0,3.0,San Diego State,3,16,0,0.0,0,0,0,0,"0
"
CB,Juan,Gibson,5 - 9,183,Jr,3.5,3.5,Mississippi State,5,10,4,0.0,0,0,0,0,"0
"
CB,Vernon,Anthony,5 - 8,151,Jr,2.5,2.5,Utah,3,11,1,0.0,0,0,0,0,"0
"
OLB,William,Cormier,6 - 1,209,Jr,2.5,2.5,Cincinnati,2,11,0,0.0,0,0,0,0,"0
"
DE,Lee,Reese,6 - 5,261,(So),3.0,3.0,Duke,7,17,0,5.0,0,0,0,0,"0
"
FS,Robert,Rockwell,6 - 0,164,(Jr),3.0,3.0,Duke,3,7,2,0.0,0,0,0,0,"0
"
CB,Gene,Swain,6 - 0,210,(Fr),2.5,4.0,Ole Miss,1,1,1,0.0,0,0,0,0,"0
"
DE,James,Duncan,6 - 3,258,(Jr),4.5,4.5,Utah,6,12,0,5.0,0,0,0,0,"0
"
FS,Oronde,Jackson,5 - 10,173,So,3.5,5.0,Air Force,3,16,0,0.0,0,0,0,0,"0
"
SS,Glynn,Massey,5 - 11,160,Sr,4.0,4.0,Wisconsin,1,2,1,0.0,0,0,0,0,"0
"
ILB,Marquise,Bowman,6 - 1,219,So,3.0,3.0,Arkansas,2,11,0,0.0,0,0,0,0,"0
"
CB,Edmund,Bishop,6 - 1,152,(Fr),1.0,3.0,Nevada,1,5,0,0.0,0,0,0,0,"0
"
CB,Adam,Harris,6 - 1,183,Sr,4.0,4.0,Air Force,8,43,2,0.0,0,0,0,1,"0
"
OLB,Bill,Gehrke,5 - 11,241,Sr,5.0,5.0,USC,6,47,0,0.0,0,0,0,0,"0
"
OLB,Lynn,Nwokorie,6 - 2,234,(Jr),4.0,4.0,Michigan,1,7,0,0.0,0,0,0,0,"0
"
CB,Antwan,Lewis,11 - May,178,Jr,3.5,3.5,Colorado,6,18,5,0.0,0,0,0,1,"0
"
SS,Michael,Thompson,5 - 11,166,So,2.5,3.0,Washington State,1,2,1,0.0,0,0,0,0,"0
"
CB,Sean,Hawthorne,5 - 8,182,(Sr),4.0,4.0,Ole Miss,6,29,3,0.0,0,0,0,1,"0
"
ILB,Art,Mills,6 - 1,230,Sr,4.5,5.0,Michigan,6,43,0,2.0,0,1,0,0,"1
"
DE,Ron,Rice,6 - 6,275,(Sr),5.0,5.0,Michigan,6,18,0,10.0,0,0,0,0,"0
"
DE,Tony,Everett,6 - 1,270,(Sr),3.5,3.5,Miami,2,4,0,2.0,0,0,0,0,"0
"
CB,Adam,Page,6 - 0,197,So,3.0,3.0,Navy,7,35,2,0.0,0,1,0,2,"0
"
SS,Julio,Barnes,5 - 11,194,So,3.5,4.5,Utah,3,15,0,0.0,0,0,0,0,"0
"
DE,Hector,Ali,6 - 6,252,(Fr),2.0,3.0,Georgia State,3,8,0,2.0,0,0,0,0,"0
"
CB,Sammy,Pace,5 - 8,171,Jr,3.5,3.5,NC State,5,24,3,0.0,0,0,0,1,"0
"
ILB,Charles,Collins,6 - 0,222,So,2.0,2.0,SMU,5,25,0,0.0,0,0,0,0,"0
"
FS,Darren,Eaton,6 - 2,191,Fr,2.0,3.5,Indiana,1,5,0,0.0,0,0,0,0,"0
"
OLB,Jeffrey,Aranda,5 - 11,221,So,3.0,4.5,Oklahoma,10,71,1,0.0,0,0,0,0,"0
"
ILB,Peyton,Roaches,6 - 2,224,(So),3.5,5.0,LSU,3,25,1,0.0,0,0,0,0,"0
"
OLB,Kevin,Womack,6 - 0,216,(Jr),3.5,3.5,Ohio State,8,55,0,0.0,0,0,0,0,"0
"
OLB,Terry,Hill,6 - 0,221,Sr,5.0,5.0,Notre Dame,11,69,0,2.0,0,0,0,0,"0
"
ILB,Dewey,Tomlinson,5 - 11,220,Jr,4.5,4.5,Oklahoma State,7,59,0,1.0,0,0,0,0,"0
"
SS,Dale,Martin,5 - 10,183,(Jr),4.0,4.0,Notre Dame,1,2,1,0.0,0,0,0,1,"0
"
CB,Shawn,Rhoades,6 - 1,180,Fr,1.0,4.0,Oregon,1,1,1,0.0,0,0,0,1,"0
"
DE,Billy,Stevenson,6 - 7,259,Sr,5.0,5.0,Utah,1,4,0,0.0,0,0,0,0,"0
"
DT,Donald,Moore,6 - 7,326,So,1.5,3.0,Army,2,1,0,2.0,0,0,0,0,"0
"
DE,Dennis,Niland,6 - 4,281,(Jr),5.0,5.0,USC,7,18,0,12.0,0,0,0,0,"0
"
DT,Jonathon,Cuevas,6 - 6,257,Jr,2.5,2.5,Illinois,2,10,0,0.0,0,0,0,0,"0
"
CB,Jayshawn,Watts,6 - 0,176,So,3.0,5.0,Boise State,1,5,1,0.0,0,0,0,0,"0
"
OLB,Charley,Graham,5 - 11,224,Jr,4.5,4.5,UCLA,7,50,0,0.0,0,0,0,0,"0
"
OLB,James,Rodriguez,6 - 1,237,Sr,3.0,3.0,Utah,2,12,0,0.0,0,0,0,0,"0
"
DT,Don,Vollenweider,6 - 6,288,Sr,2.5,2.5,Houston,2,8,0,1.0,0,0,0,0,"0
"
ILB,Nelson,Barry,5 - 11,225,Fr,1.5,3.0,Connecticut,9,51,0,1.0,0,0,0,0,"0
"
DE,Vito,Bennett,6 - 3,250,Fr,2.5,2.5,Georgia State,2,6,0,3.0,0,1,0,0,"0
"
FS,LaMichael,Jones,6 - 3,173,Jr,3.0,4.0,Stanford,4,12,4,0.0,0,0,0,2,"0
"
OLB,W.M.,Mitchell,5 - 11,217,Sr,5.0,5.0,Michigan,8,59,1,1.0,1,0,0,0,"0
"
CB,Frederick,Harper,6 - 2,213,So,3.0,4.0,Hawaii,7,34,4,0.0,0,0,0,1,"0
"
DE,Albert,Smith,6 - 7,259,Sr,3.5,3.5,Oregon State,2,4,0,4.0,0,0,0,0,"0
"
DE,Deuce,Ferguson,6 - 2,273,Sr,2.5,3.0,Louisville,2,5,0,2.0,0,0,0,0,"0
"
FS,Walter,Brewer,6 - 1,171,Sr,2.0,2.0,New Mexico,4,18,1,0.0,0,0,0,1,"0
"
CB,Manch,Matthews,6 - 3,198,(Jr),4.0,4.5,Purdue,3,12,2,0.0,0,0,0,0,"0
"
CB,Jeffery,Bledsoe,6 - 2,172,(Sr),3.5,3.5,San Diego State,4,16,2,0.0,0,0,0,0,"0
"
DE,Kelly,Davenport,6 - 7,266,Jr,3.0,3.0,West Virginia,3,12,0,4.0,0,0,0,0,"1
"
FS,Keith,Farr,6 - 0,174,(So),4.5,5.0,Syracuse,2,5,2,0.0,0,0,0,1,"0
"
CB,Teddy,Walker,5 - 11,177,Fr,3.0,5.0,Kentucky,5,26,1,1.0,0,0,0,1,"0
"
ILB,Brad,Hood,6 - 1,219,Jr,4.5,4.5,Michigan State,4,34,0,0.0,1,0,0,0,"0
"
CB,Andrew,Faulkner,6 - 0,176,Jr,4.0,4.0,Cincinnati,4,12,3,0.0,0,0,0,1,"0
"
CB,Rolando,Olafson,6 - 1,190,So,3.5,4.0,Notre Dame,3,13,2,0.0,0,0,0,0,"0
"
CB,Brad,Wilson,5 - 11,162,Fr,1.0,3.5,Missouri,2,9,0,0.0,0,0,0,0,"0
"
OLB,Todd,Lord,6 - 0,240,Sr,4.0,4.5,Purdue,6,41,1,1.0,0,0,0,0,"0
"
OLB,Jacoby,Nall,6 - 1,229,Sr,3.5,3.5,Virginia,5,37,0,1.0,0,0,0,0,"0
"
SS,Jake,Raymond,5 - 10,189,(So),3.5,4.0,Illinois,2,5,2,0.0,0,0,0,1,"0
"
SS,Andrew,Murphy,6 - 0,172,(Sr),3.5,3.5,ECU,2,6,2,0.0,0,0,0,0,"0
"
CB,Stephen,Logan,5 - 10,193,(Jr),3.0,3.0,Army,2,4,2,0.0,0,0,0,0,"0
"
CB,Reese,Thomas,5 - 9,176,(So),3.0,3.0,South Carolina,2,2,2,0.0,0,0,0,0,"0
"
CB,Allen,Foster,6 - 1,172,Jr,4.5,4.5,Missouri,5,26,0,0.0,0,0,0,0,"0
"
OLB,John,Hayes,6 - 0,220,Jr,2.5,3.0,Navy,9,59,0,0.0,0,0,0,0,"0
"
CB,Randall,Murphy,6 - 1,153,Jr,3.0,3.5,Clemson,8,29,6,0.0,0,0,0,1,"0
"
ILB,Sean,Gomez,6 - 0,235,Jr,3.0,3.0,ECU,8,60,1,2.0,0,0,0,1,"0
"
ILB,Robert,Franklin,6 - 2,223,Jr,3.5,3.5,Kansas,6,35,0,0.0,1,0,0,0,"0
"
OLB,Charlie,Johnson,6 - 2,230,(Jr),5.0,5.0,South Carolina,8,47,0,0.0,1,1,0,0,"0
"
OLB,Rico,Burke,6 - 2,213,Sr,3.5,3.5,Kansas,8,48,0,0.0,0,0,0,0,"0
"
CB,Khary,Miller,5 - 9,146,So,4.0,4.0,Oklahoma State,9,43,3,0.0,1,1,0,1,"0
"
ILB,Dale,Caudill,6 - 1,220,Jr,3.5,3.5,Northwestern,2,12,0,0.0,0,0,0,0,"0
"
CB,Rufus,Freeman,5 - 11,186,Sr,4.0,4.0,Pittsburgh,6,21,3,0.0,0,0,0,0,"0
"
ILB,Denver,Boston,5 - 9,217,(Jr),3.5,3.5,Air Force,1,11,0,0.0,0,0,0,0,"0
"
ILB,John,Harris,5 - 11,232,Jr,1.5,2.0,Nevada,7,37,0,0.0,0,0,0,0,"0
"
DE,Marcus,Carver,6 - 7,286,Jr,4.0,4.0,Florida,1,4,0,1.0,0,0,0,0,"0
"
ILB,Bob,Hanks,6 - 0,225,(So),4.5,4.5,Auburn,4,29,0,0.0,0,0,0,0,"0
"
DE,Cliff,Marconi,6 - 2,267,Jr,5.0,5.0,Florida State,4,14,0,4.0,0,0,0,0,"0
"
CB,Rashad,Martin,6 - 1,195,So,3.0,3.0,Houston,9,38,4,0.0,0,0,0,2,"0
"
CB,Jose,Roberts,6 - 1,175,Fr,1.0,2.5,New Mexico,1,4,0,0.0,0,0,0,0,"0
"
OLB,Charlie,Davis,6 - 0,212,(Jr),2.0,2.0,Houston,2,12,0,0.0,0,0,0,0,"0
"
CB,Sean,Nedney,5 - 10,167,(So),3.0,3.0,Arkansas,1,3,1,0.0,0,0,0,0,"0
"
CB,Archie,Velasquez,5 - 9,186,Sr,4.5,4.5,Georgia,4,16,4,0.0,0,0,0,2,"0
"
CB,Arnoldo,Gardner,5 - 10,180,Fr,2.5,3.0,Syracuse,1,1,1,0.0,0,0,0,0,"0
"
OLB,Paul,Barnett,6 - 1,227,Fr,1.0,2.5,Nevada,2,10,0,0.0,0,0,0,0,"0
"
SS,James,Shade,6 - 0,194,Fr,3.0,4.0,Texas,2,4,2,0.0,0,0,0,1,"0
"
DT,John,Crawford,6 - 4,306,Fr,2.0,3.5,San Diego State,1,1,0,1.0,0,0,0,0,"0
"
ILB,Billy,Hardman,6 - 1,231,(Sr),1.5,1.5,Duke,2,10,0,0.0,0,0,0,0,"0
"
FS,Marion,Ekern,5 - 9,169,Jr,4.0,4.0,Alabama,3,4,3,0.0,0,0,0,1,"0
"
OLB,Christopher,Grant,6 - 1,242,Jr,3.5,3.5,Oregon State,4,24,0,0.0,0,0,0,0,"0
"
DT,Antony,Lowry,6 - 3,325,(Sr),4.0,4.0,Maryland,3,14,0,1.0,1,1,0,0,"0
"
CB,Dave,Herrmann,5 - 10,172,(Jr),2.5,2.5,Boston College,1,1,1,0.0,0,0,0,0,"0
"
OLB,John,Cooper,6 - 1,238,(Sr),3.0,3.0,Army,2,12,0,0.0,0,0,0,0,"0
"
DE,Joey,Green,6 - 1,260,(So),3.5,4.5,Boston College,2,6,0,3.0,1,1,0,0,"0
"
ILB,Daniel,Watkins,6 - 0,231,Fr,1.0,5.0,Louisville,1,5,0,0.0,0,0,0,0,"0
"
ILB,Rick,Avellini,6 - 1,223,(Jr),4.5,4.5,Auburn,8,58,1,2.0,1,0,0,0,"0
"
SS,James,Benavidez,6 - 2,197,Fr,3.0,3.0,Florida State,2,7,2,0.0,0,0,0,0,"0
"
OLB,Hannibal,Lewis,6 - 0,248,(Sr),3.0,3.0,Wake Forest,2,18,0,1.0,0,0,0,0,"0
"
CB,Gary,Chamberlain,6 - 1,174,(Sr),4.5,4.5,Notre Dame,7,25,5,0.0,0,0,0,1,"0
"
FS,Max,Macdonald,5 - 10,201,(Fr),3.5,4.0,BYU,3,4,3,0.0,0,0,0,0,"0
"
DE,Charles,Mendoza,6 - 0,262,Fr,2.0,3.5,Syracuse,1,0,0,1.0,0,0,0,0,"0
"
OLB,Edward,Sawyer,6 - 2,221,Jr,1.5,1.5,SMU,1,8,0,0.0,0,0,0,0,"0
"
FS,Henry,Smith,5 - 11,167,So,3.0,4.5,Georgia,3,5,3,0.0,0,0,0,1,"0
"
OLB,Hayden,Houston,6 - 0,216,Sr,3.5,3.5,Clemson,7,51,1,0.0,0,0,0,1,"0
"
ILB,Timmy,Flanigan,5 - 9,233,Sr,4.0,4.0,Florida State,9,67,0,1.0,0,0,0,0,"0
"
ILB,Julius,Velasquez,6 - 4,230,So,4.0,4.0,Houston,1,6,0,0.0,0,0,0,0,"0
"
SS,Jerry,Price,6 - 0,168,Sr,3.5,3.5,LSU,1,1,1,0.0,0,0,0,0,"0
"
OLB,Fred,Church,6 - 1,242,(Sr),3.5,3.5,Rutgers,8,50,2,1.0,0,0,0,0,"0
"
DE,Charles,Lewis,6 - 5,266,Sr,4.5,4.5,Mississippi State,4,5,0,6.0,1,0,0,0,"0
"
OLB,Glenn,Reese,6 - 2,222,Sr,3.5,3.5,Arkansas,2,16,0,0.0,0,0,0,0,"0
"
ILB,Randy,Humphreys,6 - 1,252,(Sr),5.0,5.0,Purdue,9,65,0,0.0,0,0,0,0,"0
"
DE,Jesse,Boyd,6 - 6,276,So,2.5,4.5,Fresno State,2,5,0,3.0,1,0,0,0,"0
"
CB,Bob,Egu,5 - 10,173,Sr,3.5,3.5,Virginia,7,32,2,0.0,0,0,0,1,"0
"
DE,John,Serna,6 - 7,265,(Sr),3.5,3.5,Kansas,4,15,0,4.0,0,1,0,0,"0
"
FS,Ray,Clancy,5 - 10,170,(Sr),2.5,2.5,Rice,1,5,0,0.0,0,0,0,0,"0
"
DE,Charles,Johnson,6 - 8,261,(Fr),3.0,5.0,Hawaii,7,19,0,13.0,0,0,0,0,"0
"
ILB,Andre,Carter,6 - 2,245,So,3.0,4.0,Mississippi State,1,9,0,0.0,0,0,0,0,"0
"
DE,Michael,Parker,6 - 6,275,(Jr),3.0,3.0,Navy,3,12,0,3.0,0,0,0,0,"0
"
ILB,Phillip,Moore,5 - 11,216,So,4.5,5.0,Houston,12,122,0,5.0,0,0,0,0,"0
"
DE,Josh,Swift,6 - 4,264,Sr,4.0,4.0,Vanderbilt,5,19,0,5.0,0,0,0,0,"0
"
DT,Reggie,Hedberg,6 - 8,258,Jr,3.0,4.5,Tennessee,6,24,1,6.0,0,0,0,0,"0
"
OLB,Jeremy,Torres,6 - 2,233,Sr,3.0,3.0,Pittsburgh,7,48,0,0.0,0,0,0,0,"0
"
DT,Roy,Norman,6 - 4,279,(Fr),3.0,4.5,Miami,4,20,0,2.0,0,0,0,0,"0
"
FS,Mike,Henderson,5 - 10,193,Sr,4.5,4.5,UCF,1,4,0,0.0,0,0,0,0,"0
"
CB,Demetrius,Still,6 - 0,162,(Fr),3.0,4.5,LSU,1,2,1,0.0,0,0,0,1,"0
"
DE,Keith,Hood,6 - 1,266,(So),3.0,4.0,Iowa,7,25,1,8.0,0,0,0,0,"0
"
DE,Vernon,Torres,6 - 0,249,Jr,3.5,3.5,Cincinnati,4,9,0,6.0,0,0,0,0,"0
"
CB,Matt,Cowan,6 - 2,172,Sr,5.0,5.0,Wisconsin,5,29,3,0.0,0,0,0,1,"0
"
CB,Jeremy,Smith,5 - 11,180,Sr,3.0,3.0,Northwestern,3,11,2,0.0,0,0,0,1,"0
"
DE,Michael,Tomlinson,6 - 2,284,(Sr),4.0,4.0,Air Force,5,11,0,10.0,0,0,0,0,"0
"
FS,Michael,Hunter,5 - 11,165,Jr,3.5,3.5,Pittsburgh,2,3,2,0.0,0,0,0,1,"0
"
DE,Dwight,Dwight,6 - 2,273,Sr,3.5,4.0,Louisville,6,24,0,4.0,0,0,0,0,"0
"
OLB,Rob,Walls,6 - 1,227,Jr,4.0,4.5,Georgia,8,56,0,1.0,0,1,0,0,"0
"
OLB,Walter,Spencer,6 - 2,235,(Sr),3.5,3.5,Maryland,3,20,0,0.0,0,0,0,0,"0
"
FS,Roy,Brown,5 - 9,160,Sr,4.0,4.0,Washington State,2,9,0,0.0,0,0,0,0,"0
"
OLB,Louis,Peterson,6 - 4,200,So,4.0,5.0,Oklahoma State,8,56,0,2.0,0,0,0,0,"0
"
CB,Ben,McCullum,5 - 11,200,Sr,4.0,4.0,South Carolina,8,31,5,0.0,0,0,0,0,"0
"
OLB,Jason,Baber,6 - 2,217,(Jr),4.0,4.0,Virginia Tech,5,33,0,0.0,1,0,0,0,"0
"
