 Position , Forename , Surname , Height , Weight , Standing , Skill , Potential , Team , Games , Tackles , INTs , Sacks , FF , FR , Blocks , TDs ," Safeties
"
SS,David,Boyle,6 - 1,180,Jr,2.0,2.0,Central Michigan,2,8,1,0.0,0,0,0,0,"0
"
ILB,Marcus,Grant,6 - 2,239,(Sr),4.5,4.5,Notre Dame,9,60,0,1.5,0,0,0,0,"0
"
DT,Antonio,Becker,6 - 2,256,Jr,2.0,3.0,Ball State,3,15,0,0.0,0,0,0,0,"0
"
OLB,Joey,Johnston,6 - 4,217,(So),3.0,3.5,Pittsburgh,4,22,0,0.0,0,0,0,0,"0
"
FS,Jerry,Brown,6 - 2,181,Jr,2.0,2.0,Kent State,4,20,0,0.0,0,0,0,0,"0
"
FS,Nate,Gant,6 - 0,157,Sr,4.0,4.0,Oklahoma State,5,21,1,0.0,0,0,0,0,"0
"
DT,Stephen,McLaughlin,6 - 3,302,Jr,2.5,3.5,Houston,3,11,0,1.0,0,0,0,0,"0
"
DE,Darnell,Quinn,6 - 2,244,(Jr),4.0,4.0,Cincinnati,1,2,0,2.0,0,0,0,0,"0
"
CB,Cameron,Bowman,6 - 0,180,(Jr),4.5,4.5,Arizona,4,17,4,1.0,0,0,0,0,"0
"
DE,Ivan,Castle,6 - 0,254,(Fr),2.5,4.0,Clemson,3,9,0,3.0,0,0,0,0,"0
"
ILB,Gregory,Kellogg,6 - 3,235,Sr,4.5,4.5,Ohio State,7,45,0,0.0,0,0,0,0,"0
"
SS,Charles,Hale,5 - 9,187,Sr,2.5,2.5,Temple,3,12,2,0.0,0,0,0,0,"0
"
SS,David,Franks,5 - 11,175,(Jr),4.0,4.0,Michigan,3,12,3,0.0,0,0,0,2,"0
"
DE,Kenneth,Miller,6 - 6,257,(Jr),4.0,4.0,Purdue,2,6,0,2.0,0,0,0,0,"0
"
OLB,Joseph,Hayes,6 - 1,231,Sr,2.0,2.0,Bowling Green,5,26,0,1.0,0,0,0,0,"0
"
CB,Jonathan,Salter,6 - 0,192,(Fr),2.5,4.0,Illinois,1,5,0,0.0,0,0,0,0,"0
"
OLB,Sergio,Miller,5 - 11,227,(So),3.5,4.5,Alabama,1,6,0,0.0,0,0,0,0,"0
"
SS,Wesley,Rosado,6 - 0,173,(Jr),4.5,4.5,North Carolina,2,12,2,0.0,0,0,0,0,"0
"
DT,Robert,Ledbetter,6 - 3,322,So,2.5,2.5,Navy,6,29,0,3.0,0,0,0,0,"0
"
CB,Wallace,Garner,5 - 11,184,Jr,3.5,3.5,SMU,3,6,3,0.0,0,0,0,0,"0
"
DE,John,Jones,6 - 8,268,(Jr),4.0,4.0,West Virginia,8,34,0,6.5,0,0,0,0,"0
"
DT,James,Alvarez,6 - 7,299,Sr,3.0,3.0,San Jose State,1,1,0,1.0,0,0,0,0,"0
"
DE,Eric,Gaddy,6 - 2,242,(So),3.0,3.0,South Carolina,1,2,0,1.0,0,0,0,0,"0
"
DT,Patrick,Garber,6 - 2,303,(So),3.0,4.5,Miami OH,4,14,0,4.0,0,0,0,0,"0
"
DE,Dwight,Sawyer,6 - 4,250,Sr,3.0,3.0,Oklahoma State,3,12,0,2.0,0,0,0,0,"0
"
CB,Walter,Ramirez,5 - 11,182,Jr,3.5,3.5,Iowa State,6,29,1,0.0,0,0,0,1,"0
"
OLB,Edgar,Young,6 - 3,229,(Jr),4.5,4.5,Nebraska,4,28,0,0.0,0,0,0,0,"0
"
FS,Keith,Farr,6 - 0,174,(Sr),5.0,5.0,Syracuse,1,2,1,0.0,0,0,0,0,"0
"
OLB,Nikolas,Blevins,5 - 11,226,(Fr),2.0,4.0,UCF,2,11,0,1.0,0,0,0,0,"0
"
FS,Darren,Rucker,6 - 0,212,Jr,3.5,4.5,Pittsburgh,2,7,2,0.0,0,0,0,2,"0
"
CB,Paul,Preston,6 - 1,176,(Sr),3.0,3.0,Toledo,2,6,2,0.0,0,0,0,0,"0
"
CB,Fred,Harmon,5 - 11,187,Jr,3.0,3.0,Virginia Tech,1,1,1,0.0,0,0,0,1,"0
"
ILB,Victor,Campos,6 - 3,230,Jr,2.0,3.5,Wake Forest,2,12,0,0.0,0,0,0,0,"0
"
FS,Mark,Gaston,5 - 10,205,(Jr),3.5,3.5,Colorado,5,27,0,0.0,0,0,0,0,"0
"
DE,Matthew,Davis,6 - 1,269,(So),3.5,4.5,TCU,3,10,0,2.0,0,1,0,1,"0
"
SS,Thomas,Vaughn,5 - 11,190,(So),3.0,3.0,Northwestern,2,12,2,0.0,0,0,0,0,"0
"
CB,Pat,White,6 - 1,179,(Jr),2.0,2.0,North Carolina State,3,20,0,0.0,0,0,0,0,"0
"
CB,Will,Hall,5 - 10,224,Sr,5.0,5.0,USC,9,47,5,0.0,0,0,0,2,"0
"
DT,Corey,Dawson - Briscoe,6 - 1,291,(Fr),2.0,4.0,Arizona State,1,4,0,0.5,0,0,0,0,"0
"
OLB,Robert,Bingham,6 - 0,242,Jr,3.0,3.0,SMU,4,21,0,0.5,0,0,0,0,"0
"
SS,Stephen,Turner,5 - 11,169,(Jr),4.0,4.0,BYU,5,20,5,0.0,0,0,0,1,"0
"
OLB,Raymond,Campos,6 - 1,205,Jr,2.0,2.0,Western Michigan,5,31,0,1.0,0,0,0,0,"0
"
OLB,Brian,Davis,6 - 2,220,Jr,2.5,3.0,San Diego State,5,31,0,0.0,0,0,0,0,"0
"
DE,Paul,Daly,6 - 8,257,(Jr),3.0,3.0,North Carolina,2,6,0,2.0,0,0,0,0,"0
"
FS,John,Coleman,6 - 2,193,Jr,4.0,4.0,Kentucky,2,9,1,0.0,0,0,0,1,"0
"
OLB,Adam,Taylor,6 - 3,227,Sr,4.5,4.5,Rice,5,35,1,3.0,0,0,0,0,"0
"
CB,James,Ortiz,5 - 10,195,(So),3.0,4.0,Kentucky,1,5,0,0.0,0,0,0,0,"0
"
OLB,Keith,Figueroa,76,239,(So),3.0,4.0,Miami FL,4,17,0,0.5,1,1,0,0,"1
"
OLB,Noel,Clark,6 - 4,234,(Jr),4.0,4.0,Michigan State,3,21,1,0.0,0,0,0,0,"0
"
FS,Kevin,Hartley,6 - 0,157,(Sr),4.5,4.5,Ole Miss,3,15,1,0.0,0,0,0,0,"0
"
ILB,Tom,Reis,6 - 2,225,Jr,4.5,5.0,Alabama,10,76,0,0.5,0,0,0,0,"0
"
ILB,Adam,McNair,6 - 3,244,So,2.5,3.0,Utah,4,26,0,0.0,0,0,0,0,"0
"
FS,Emmanuel,Slade,6 - 1,184,So,3.0,4.5,Oregon State,5,20,2,0.0,0,0,0,0,"0
"
ILB,Frank,McPherson,6 - 3,239,(So),3.0,4.0,Arizona State,8,62,0,0.0,0,0,0,0,"0
"
CB,Tomas,Weathers,5 - 11,181,(So),3.0,4.5,Colorado,3,15,0,0.0,0,0,0,0,"0
"
OLB,Brett,Wilson,6 - 1,235,Sr,4.0,4.0,Louisville,7,45,0,2.0,0,0,0,0,"0
"
ILB,Paul,Floyd,6 - 3,232,(Jr),4.5,4.5,North Carolina State,9,56,0,0.0,1,1,0,0,"0
"
FS,James,White,6 - 1,216,(So),3.0,5.0,Alabama,1,4,1,0.0,0,0,0,0,"0
"
ILB,William,Davis,5 - 9,235,Sr,2.5,2.5,Utah State,11,70,0,0.0,0,0,0,0,"0
"
DT,Enoch,Coleman,6 - 6,297,Sr,4.5,4.5,BYU,4,19,0,2.5,0,0,0,0,"0
"
OLB,Brandon,Marks,6 - 2,212,(Jr),3.5,3.5,Washington,5,22,1,0.5,0,0,0,1,"0
"
OLB,Federico,Hobbs,5 - 10,201,(So),1.5,2.5,Ohio,6,33,0,1.0,0,0,0,0,"0
"
SS,Wayne,Myers,6 - 0,175,Sr,4.0,4.0,Oklahoma State,4,22,2,0.0,0,0,0,1,"0
"
ILB,Clifton,McLean,6 - 3,236,(So),3.0,4.0,Colorado State,7,51,0,1.0,0,1,0,0,"0
"
OLB,Warren,Aguilar,6 - 4,238,Jr,2.5,2.5,South Carolina,1,5,0,0.0,0,0,0,0,"0
"
DE,Ricky,Mayo,6 - 6,251,(Jr),4.5,4.5,Vanderbilt,4,13,0,5.5,0,0,0,0,"0
"
DE,Sebastian,Traylor,6 - 2,250,Jr,4.0,4.5,Penn State,1,5,0,1.5,0,0,0,0,"0
"
DT,Barry,Monk,6 - 3,287,(So),4.5,4.5,Purdue,6,34,0,1.5,0,0,0,0,"0
"
SS,Brian,Miles,5 - 10,165,(Jr),4.5,4.5,Washington,2,10,1,0.0,0,0,0,0,"0
"
CB,Travis,Daniel,6 - 2,181,Sr,3.0,3.0,Virginia Tech,1,0,1,0.0,0,0,0,0,"0
"
CB,William,Hernandez,6 - 2,166,(So),3.0,4.0,Minnesota,1,3,1,0.0,0,0,0,0,"0
"
FS,Curtis,Benton,5 - 11,183,So,2.5,4.0,Marshall,1,4,1,0.0,0,0,0,1,"0
"
OLB,Eric,Kuhn,75,222,(??),2.5,2.5,North Carolina State,2,10,0,0.0,0,0,0,0,"0
"
ILB,Roland,Patterson,6 - 4,232,(Jr),4.5,4.5,Auburn,6,38,0,0.0,1,0,0,0,"0
"
OLB,Dane,Wilson,6 - 2,219,(Jr),3.0,3.0,Iowa State,6,35,0,0.5,0,0,0,0,"0
"
CB,Michael,Hernandez,6 - 1,185,(So),3.0,4.5,Alabama,1,4,1,0.0,0,0,0,1,"0
"
CB,Manuel,Morrison,5 - 10,186,Jr,2.0,2.5,Western Michigan,1,5,1,0.0,0,0,0,0,"0
"
FS,Clyde,Rivers,6 - 0,201,(So),3.5,4.5,Notre Dame,1,5,0,0.0,0,0,0,0,"0
"
CB,Sean,Benson,5 - 10,178,(So),4.0,4.0,Georgia Tech,5,23,2,0.0,0,0,0,0,"0
"
DE,Chad,Davis,6 - 1,249,Jr,3.5,3.5,Syracuse,2,8,0,1.0,0,0,0,0,"0
"
OLB,Max,Donnelly,6 - 3,242,So,2.5,3.0,Mississippi State,1,5,0,0.0,0,0,0,0,"0
"
CB,Khalil,William,6 - 0,173,(Fr),3.5,4.0,Pittsburgh,3,6,3,0.0,0,0,0,2,"0
"
OLB,Edward,Mills,6 - 2,215,(So),2.5,3.0,Kent State,4,22,0,0.0,0,0,0,0,"0
"
CB,Abdoulaye,McGee,5 - 9,197,Fr,3.0,3.0,Toledo,1,1,1,0.0,0,0,0,1,"0
"
OLB,Aiden,Proctor,5 - 11,225,Fr,2.5,3.5,Rice,4,25,0,0.5,0,0,0,0,"0
"
SS,Joseph,Williams,5 - 11,198,(Jr),4.0,4.0,Florida,1,3,1,0.0,0,0,0,1,"0
"
SS,Perry,Lee,6 - 1,192,(So),4.0,4.0,Minnesota,3,9,3,0.0,0,0,0,0,"0
"
FS,Charles,Jones,5 - 10,187,Jr,2.0,2.5,Buffalo,3,13,0,1.0,0,0,0,0,"0
"
DT,James,Walker,6 - 1,286,Sr,3.0,3.0,Western Michigan,3,14,0,1.0,0,0,0,0,"0
"
DE,George,Pacheco,74,244,(So),3.0,4.0,Miami FL,2,6,0,2.0,0,0,0,0,"0
"
DE,Jared,Self,6 - 2,256,(So),4.5,5.0,Michigan,3,14,0,4.0,0,0,0,0,"0
"
CB,Gabriel,Blankenship,5 - 10,172,(Sr),3.5,3.5,California,5,25,2,0.0,0,0,0,2,"0
"
DT,Damien,Blankenship,6 - 8,255,(Jr),2.5,2.5,ECU,5,15,0,3.0,0,0,0,0,"0
"
CB,Neal,Davis,6 - 0,180,Jr,2.5,2.5,Kansas State,2,10,0,0.0,0,0,0,0,"0
"
FS,Robert,Mahoney,5 - 10,174,(Fr),2.5,4.0,Ohio,3,11,1,0.0,0,0,0,0,"0
"
ILB,Dick,McCready,6 - 2,218,(Sr),5.0,5.0,West Virginia,8,60,1,0.0,0,0,0,0,"0
"
CB,Thomas,Schmidt,5 - 11,195,Jr,3.0,3.0,Cincinnati,2,8,0,0.0,0,0,0,0,"0
"
CB,Donald,Tucker,6 - 1,179,(Sr),4.0,4.0,Boise State,3,11,2,0.0,0,0,0,0,"0
"
DE,James,Acosta,6 - 6,280,(Jr),4.0,4.0,Minnesota,4,17,0,4.0,0,0,0,0,"0
"
ILB,C.J.,Thomas,6 - 4,240,So,4.0,5.0,Georgia,7,57,1,1.0,0,2,0,0,"0
"
DE,Charles,Braun,6 - 1,276,Sr,3.0,3.0,Tulsa,6,23,0,6.5,0,0,0,0,"0
"
OLB,Harold,Kennedy,6 - 2,205,(Jr),4.5,4.5,UCLA,9,56,0,4.5,0,0,0,0,"0
"
OLB,Charles,Russell,6 - 2,233,Sr,3.0,3.0,Fresno State,6,39,0,1.0,0,0,0,0,"0
"
FS,Aiden,Brantley,6 - 1,207,So,3.0,4.0,Rutgers,2,6,1,0.0,0,0,0,0,"0
"
FS,Chris,Mosley,6 - 0,205,Sr,2.0,2.0,Florida State,1,5,0,0.0,0,0,0,0,"0
"
FS,Eric,Sochia,5 - 10,169,(Sr),4.5,4.5,Minnesota,8,38,1,0.0,0,0,0,0,"0
"
SS,Kyle,Reeder,6 - 2,178,Sr,3.0,3.0,San Jose State,2,14,0,0.0,0,0,0,0,"0
"
DT,Hudson,Adam,6 - 0,310,(Fr),2.0,5.0,West Virginia,3,14,0,2.5,0,0,0,0,"0
"
CB,Josh,Holland,5 - 10,163,(Jr),4.5,4.5,Arizona,4,18,1,1.0,0,0,0,0,"0
"
DE,Ron,Rasby,6 - 1,275,(Sr),4.0,4.0,Michigan,4,18,0,3.5,0,0,0,0,"0
"
DT,Jose,McIntyre,6 - 2,319,Jr,3.5,4.0,Mississippi State,1,3,0,1.0,0,0,0,0,"0
"
ILB,Timothy,Kim,6 - 1,222,(So),2.0,3.5,Akron,4,22,0,0.0,0,0,0,0,"0
"
CB,James,Root,6 - 0,192,Jr,3.0,3.0,Cincinnati,2,7,1,0.0,0,0,0,1,"0
"
DT,Russel,Brandt,6 - 1,257,(Fr),2.5,4.5,Northern Illinois,5,18,0,3.0,0,1,0,0,"0
"
DE,Richard,Gonzalez,6 - 7,253,(Jr),4.5,4.5,Colorado,7,27,0,9.0,0,0,0,0,"0
"
DT,Elliott,Ricci,6 - 6,277,So,2.5,3.5,Northwestern,6,25,0,0.5,1,0,0,0,"0
"
OLB,Stephen,Taylor,5 - 10,211,(Jr),2.5,3.5,Akron,7,40,0,3.0,0,0,0,0,"0
"
DT,Edward,Roberts,6 - 7,319,Jr,3.5,3.5,UCF,1,5,0,1.0,0,0,0,0,"0
"
FS,Onome,Smith,6 - 1,191,(Sr),4.5,4.5,California,4,14,4,0.0,0,0,0,0,"0
"
DE,Mitchell,Warren,6 - 1,277,Jr,2.5,3.0,Central Michigan,2,5,0,2.0,0,0,0,0,"0
"
DE,Ilan,Kuhn,5 - 11,261,(Fr),2.0,4.5,USC,5,21,0,3.0,0,0,0,0,"0
"
ILB,Correll,Carroll,6 - 0,223,(Sr),4.0,4.0,Syracuse,3,18,0,1.0,0,0,0,0,"0
"
ILB,Samuel,Sands,6 - 2,243,(Fr),2.5,4.5,Vanderbilt,3,22,1,0.0,0,0,0,0,"0
"
ILB,Joshua,Olson,5 - 11,245,(So),4.0,4.5,Air Force,6,42,0,0.0,0,0,0,0,"0
"
OLB,Jack,Mack,6 - 2,236,Jr,3.0,3.0,Georgia State,3,18,0,0.0,0,0,0,0,"0
"
DT,Charlie,Rodriguez,6 - 4,273,(Jr),2.0,2.0,New Mexico,5,25,0,1.0,0,0,0,0,"0
"
DT,Donald,Moore,6 - 7,326,Sr,3.0,3.0,Army,4,12,0,3.0,0,0,0,0,"0
"
FS,Andrew,Morris,5 - 10,208,Jr,2.5,2.5,Louisville,2,12,0,0.0,0,0,0,0,"0
"
DE,Robert,Garrison,6 - 1,261,(Sr),3.0,3.0,Bowling Green,4,16,0,5.0,0,0,0,0,"0
"
DE,James,Johnson,6 - 4,264,Sr,3.0,3.0,Boise State,1,4,0,1.0,0,0,0,0,"0
"
ILB,Jean,Wilson,6 - 1,227,(Jr),2.5,2.5,San Jose State,1,6,0,0.0,0,0,0,0,"0
"
CB,Russ,Barker,5 - 10,203,Sr,4.5,4.5,Miami FL,5,26,2,0.0,0,0,0,1,"0
"
OLB,Jorge,Vargas,6 - 3,231,(So),3.5,3.5,Wisconsin,6,34,0,2.0,0,0,0,0,"0
"
CB,Ronnie,Bailey,5 - 9,186,(So),3.5,5.0,LSU,2,6,2,0.0,0,0,0,1,"0
"
FS,Anthony,Davis,5 - 10,204,Fr,1.5,4.0,Toledo,1,3,0,0.0,0,0,0,0,"0
"
OLB,Robert,Cobb,6 - 4,231,(So),3.5,3.5,South Carolina,8,45,0,1.0,0,0,0,0,"0
"
OLB,Matt,Okoye,5 - 11,217,(Sr),4.0,4.0,Florida State,9,66,0,3.0,0,0,0,0,"0
"
DT,Paul,Begay,6 - 4,299,Jr,3.5,3.5,SMU,8,38,0,2.5,1,0,0,0,"0
"
DE,Larry,Scott,6 - 3,255,(So),3.5,4.5,Nebraska,1,4,0,1.0,0,0,0,0,"0
"
ILB,Ian,Stallings,5 - 11,219,So,2.0,2.0,Virginia,5,33,0,0.0,0,0,0,0,"0
"
CB,Colvin,Griffin,6 - 1,182,Sr,3.0,3.0,Baylor,6,29,1,0.0,0,0,0,0,"0
"
OLB,Constantine,Lytle,6 - 1,240,Fr,2.5,3.5,Buffalo,6,36,0,0.0,0,0,0,0,"0
"
OLB,Timothy,Carpenter,6 - 3,207,Sr,3.5,3.5,USC,2,11,0,0.0,0,0,0,0,"0
"
SS,Michael,Williams,6 - 2,187,(So),3.5,5.0,Tennessee,3,15,2,0.0,0,1,0,0,"0
"
ILB,Freddy,Suarez,6 - 2,226,(Sr),4.5,4.5,Maryland,6,45,0,1.0,0,0,0,0,"0
"
OLB,Ralph,Watts,6 - 1,229,(So),2.5,4.5,Nebraska,7,37,0,2.5,0,0,0,0,"0
"
ILB,William,Newman,5 - 11,218,(So),2.0,2.5,Buffalo,9,57,0,0.0,0,0,0,0,"0
"
DT,Sean,Simpson,6 - 4,305,Sr,4.0,4.0,Ohio State,3,16,0,0.0,1,1,0,0,"0
"
ILB,Bob,Hanks,6 - 0,225,(Sr),4.5,4.5,Auburn,5,32,0,0.0,0,0,0,0,"0
"
OLB,Patrick,Hudson,6 - 2,237,Sr,3.0,3.0,Central Michigan,6,33,0,2.5,0,0,0,0,"0
"
ILB,Alan,Noriega,6 - 2,229,Fr,2.5,3.5,New Mexico,6,35,0,0.0,0,0,0,0,"0
"
OLB,Javier,Mendoza,5 - 11,230,Sr,2.0,2.0,ECU,1,3,1,0.0,0,0,0,1,"0
"
DE,DeAndre,Blankenship,6 - 7,265,(Jr),3.0,3.0,Baylor,3,14,0,2.0,0,1,0,0,"0
"
FS,Clyde St.,Pierre,6 - 0,175,Sr,4.5,4.5,San Diego State,5,19,3,0.0,0,0,0,0,"0
"
DT,Tony,Fowler,6 - 2,257,(Fr),2.0,2.5,Eastern Michigan,1,5,0,0.0,0,0,0,0,"0
"
DE,Josiah,Bullock,6 - 2,257,So,3.0,3.0,Colorado State,3,12,0,3.0,0,0,0,0,"0
"
SS,Alfonso,Tran,5 - 10,177,Sr,3.5,3.5,Georgia State,1,8,0,0.0,0,0,0,0,"0
"
SS,Antonio,Jordan,6 - 1,184,Fr,2.5,3.0,Utah State,1,3,1,0.0,0,0,0,0,"0
"
DT,Doug,Allotey,6 - 6,271,(Sr),4.0,4.0,Florida,4,18,0,1.5,0,0,0,0,"0
"
DT,Anthony,Beltran,6 - 5,299,Sr,5.0,5.0,Penn State,2,7,0,3.0,0,0,0,0,"0
"
CB,Thomas,Smith,6 - 1,151,Jr,2.0,2.0,North Texas,3,15,0,0.0,0,0,0,0,"0
"
DE,Elias,Colon,6 - 1,253,Sr,2.5,3.0,Toledo,4,13,0,2.0,1,0,0,0,"0
"
ILB,Michael,Avery,6 - 1,232,Sr,3.0,3.0,Ball State,5,31,0,0.0,0,0,0,0,"0
"
CB,Dan,Weaver,5 - 9,169,(Sr),4.5,4.5,Purdue,3,11,3,0.0,0,0,0,2,"0
"
DE,Gustavo,Adcock,6 - 3,271,(Jr),4.5,4.5,LSU,1,7,0,1.0,0,0,0,0,"0
"
OLB,Kenneth,Greene,6 - 1,222,(Sr),2.5,2.5,Miami OH,1,6,0,0.0,0,0,0,0,"0
"
CB,Kasper,Einstein,5 - 10,190,So,3.5,3.5,Northwestern,5,25,1,0.0,0,0,0,0,"0
"
DT,Michael,Hamilton,6 - 8,274,(Jr),4.0,4.0,Alabama,2,6,0,1.0,0,0,0,0,"0
"
CB,Spencer,Crowe,5 - 10,188,(So),3.0,4.0,South Carolina,1,6,1,0.0,0,0,0,1,"0
"
SS,James,Reyes,6 - 1,195,(So),3.5,4.0,Purdue,2,9,2,0.0,0,0,0,0,"0
"
FS,Edward,Gallagher,6 - 1,214,Jr,4.0,4.5,USC,2,6,2,0.0,0,0,0,0,"0
"
DT,Christopher,Slocum,6 - 3,270,(Fr),2.0,2.0,Kent State,2,11,0,0.0,0,0,0,0,"0
"
OLB,Brent,Ouellette,6 - 3,232,(Jr),4.5,4.5,Georgia Tech,8,50,0,2.5,0,0,0,0,"0
"
DE,Robert,Duckworth,6 - 4,280,(Jr),3.5,3.5,Vanderbilt,5,16,0,5.5,0,0,0,0,"0
"
OLB,Alton,Drazenovich,6 - 1,217,(Sr),4.5,4.5,LSU,4,26,0,0.0,0,0,0,0,"0
"
FS,Jon,Thomas,6 - 0,197,(Sr),4.5,4.5,Texas,7,27,6,0.0,0,0,0,2,"0
"
DT,Jude,Ferry,6 - 2,314,So,4.0,4.0,Vanderbilt,5,18,0,2.0,0,0,0,0,"0
"
CB,Horace,Green,5 - 9,173,(Jr),2.5,3.0,Central Michigan,4,19,1,0.0,0,0,0,0,"0
"
CB,John,Hairston,5 - 9,190,(Fr),2.5,3.0,Northern Illinois,1,5,0,0.0,0,0,0,0,"0
"
OLB,Ilan,Burdick,6 - 3,237,(Fr),3.0,3.5,Hawaii,7,38,0,4.0,0,0,0,0,"0
"
CB,Gabriel,Cunningham,6 - 0,163,So,2.0,3.5,UCF,3,11,2,0.0,0,0,0,0,"0
"
ILB,Ernest,Sousa,5 - 10,222,(Jr),2.5,3.0,San Jose State,7,45,1,0.0,0,0,0,0,"0
"
CB,Devin,Little,5 - 9,204,(Fr),2.5,4.5,Michigan,3,11,2,0.0,0,0,0,0,"0
"
DE,George,Smith,6 - 2,254,(So),4.0,4.0,Iowa,7,28,0,5.5,0,0,0,0,"0
"
OLB,Mark,Robinson,5 - 11,236,Jr,2.0,2.5,Memphis,4,22,0,2.0,0,0,0,0,"0
"
OLB,Tanner,Jones,6 - 0,241,Jr,3.0,3.0,Cincinnati,6,37,0,0.0,0,0,0,0,"0
"
CB,Cedric,Griffin,5 - 10,169,Sr,2.5,2.5,Auburn,1,1,1,0.0,0,0,0,0,"0
"
DE,Shamar,Manning,6 - 1,276,(Sr),4.5,4.5,Florida State,2,8,0,1.5,0,0,0,0,"0
"
ILB,Ahmad,Quayle,6 - 2,221,(Sr),3.5,3.5,Texas Tech,8,48,0,0.0,0,0,0,0,"0
"
DE,Michael,Bruce,6 - 8,252,(Jr),4.5,4.5,Texas Tech,5,20,0,5.0,0,0,0,0,"0
"
CB,Jacob,Link,5 - 10,167,Jr,2.0,3.0,Memphis,2,7,1,0.0,0,0,0,0,"0
"
DT,Malik,Dawson,6 - 3,281,Sr,5.0,5.0,Illinois,9,43,0,1.0,1,0,0,0,"0
"
DT,Travis,Sample,6 - 5,312,Fr,2.0,3.0,Ohio,1,6,0,0.0,0,0,0,0,"0
"
OLB,Ricky,Wright,5 - 9,231,Sr,2.5,2.5,Memphis,8,44,0,3.0,0,0,0,0,"0
"
OLB,Geno,Bohannon,6 - 4,230,(Jr),4.0,4.0,TCU,3,19,2,1.0,0,0,0,0,"0
"
ILB,Ernie,Crawford,6 - 1,220,(So),4.5,4.5,Oklahoma,7,48,0,0.0,0,0,0,0,"0
"
CB,Chris,Witt,6 - 2,165,(So),2.5,3.5,Miami OH,6,24,4,0.0,0,0,0,2,"0
"
DE,Jack,Warden,6 - 2,244,(Fr),2.0,2.0,North Texas,1,5,0,0.0,0,0,0,0,"0
"
DE,Anthony,Williams,6 - 2,253,Jr,3.5,3.5,Washington State,5,22,0,5.0,0,0,0,0,"0
"
SS,Bennie,Richardson,5 - 10,172,Sr,4.5,4.5,Maryland,4,18,4,0.0,0,0,0,0,"0
"
ILB,Steven,Field,6 - 1,230,Jr,2.5,3.5,Western Michigan,10,55,1,0.0,0,0,0,0,"0
"
FS,Oronde,Jackson,5 - 10,173,Sr,5.0,5.0,Air Force,5,28,2,0.0,0,0,0,0,"0
"
CB,Raul,Bush,6 - 2,176,(So),3.0,3.0,Fresno State,1,1,1,0.0,0,0,0,0,"0
"
DE,Kevin,Mims,6 - 2,266,Jr,4.0,4.5,UCF,6,16,0,8.0,0,0,0,0,"0
"
SS,James,Shade,6 - 0,194,Jr,4.0,4.0,Texas,2,6,2,0.0,0,0,0,0,"0
"
DE,Wesley,Swanson,6 - 3,266,(Jr),3.0,3.5,Illinois,4,18,0,1.0,0,1,0,0,"0
"
SS,Zahir,Gordon,6 - 1,201,Jr,3.5,4.0,Michigan State,2,5,2,0.0,0,0,0,0,"0
"
SS,R.J.,Dix,6 - 1,189,(Sr),4.0,4.0,Virginia,3,13,2,0.0,0,0,0,0,"0
"
DT,Andrew,Pearson,6 - 3,321,Jr,4.0,5.0,Boise State,6,33,0,7.0,0,0,0,0,"0
"
ILB,Benny,Griffin,5 - 11,218,Sr,3.0,3.0,Colorado,8,57,0,0.0,0,0,0,0,"0
"
ILB,David,Dunlap,6 - 1,240,(So),3.0,3.0,SMU,9,54,0,0.0,0,1,0,1,"0
"
CB,Nicholas,Stacy,5 - 11,168,Sr,2.5,2.5,New Mexico,7,39,0,0.0,0,0,0,0,"0
"
SS,Michael,Thompson,5 - 11,166,Sr,3.0,3.0,Washington State,3,17,1,0.0,0,0,0,0,"0
"
ILB,Kevin,Hanley,6 - 1,216,(So),3.5,4.0,Tulane,7,50,0,1.0,0,0,0,0,"0
"
DE,Frederick,Clark,6 - 1,237,Jr,3.0,3.0,Rutgers,2,9,0,2.5,0,0,0,0,"0
"
FS,Ryan,Roberts,5 - 10,176,Jr,1.5,2.0,Utah State,1,5,0,0.0,0,0,0,0,"0
"
ILB,John,Fay,6 - 1,254,(Jr),3.0,3.5,Central Michigan,7,42,0,0.0,0,0,0,0,"0
"
FS,Carl,Dillard,6 - 0,206,Jr,3.5,4.5,Missouri,2,5,2,0.0,0,0,0,0,"0
"
FS,Koren,Donahue,5 - 10,190,Jr,4.5,5.0,Rice,3,15,1,0.0,0,0,0,0,"0
"
FS,Martin,Hernandez,74,197,Jr,4.0,4.5,Miami FL,8,31,5,0.0,0,1,0,0,"0
"
CB,Byron,Thompson,6 - 1,173,(Jr),2.0,2.0,San Jose State,1,5,0,0.0,0,0,0,0,"0
"
SS,Hunter,Mackey,6 - 2,177,Fr,2.5,3.0,Northern Illinois,4,13,4,0.0,0,0,0,1,"0
"
SS,Julio,Barnes,5 - 11,194,Sr,4.5,4.5,Utah,7,37,2,0.0,0,0,0,0,"0
"
CB,Benjamin,McNeil,6 - 1,167,(So),3.0,4.0,Florida State,3,14,1,0.0,0,0,0,0,"0
"
CB,Dan,Sanchez,6 - 2,178,(Jr),2.5,2.5,Syracuse,1,3,1,0.0,0,0,0,0,"0
"
DT,John,Crawford,6 - 4,306,Jr,3.5,3.5,San Diego State,1,5,0,0.0,0,0,0,0,"0
"
DE,Curtis,Lara,6 - 1,252,Jr,1.0,2.5,Memphis,1,1,0,1.0,0,0,0,0,"0
"
OLB,Jeffrey,Aranda,5 - 11,221,(Jr),4.5,4.5,Oklahoma,7,51,0,0.0,0,0,0,0,"0
"
